Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Color,Owner_Type,Mileage_kmpl,Price_Lakh,Provider,Policy_Number,Expiry_Date,Status,Owner_Name,Contact,City,Purchase_Year,Sale_Price_Lakh,Sale_Date,Buyer_Name,Service_Type,Service_Date,Service_Cost,Service_Center
C1583,Maruti,Swift,2019,Hybrid,Manual,Red,First,22.94,4.58,"ICICI Lombard",POL206708,2024-08-07,Expired,Owner_583,"+91 9276865133",Delhi,2010,12.93,2022-08-03,Buyer_583,"Oil Change",2023-12-20,4368,AutoCare
C1584,Volkswagen,XUV500,2015,Electric,Automatic,Yellow,First,14.21,36.27,"HDFC Ergo",POL202621,2023-02-28,Expired,Owner_584,"+91 9731404870",Kolkata,2007,13.34,2022-07-25,Buyer_584,"Oil Change",2023-04-29,9037,"Speed Garage"
C1585,Hyundai,Duster,2021,Electric,Automatic,Red,Third,10.61,17.3,"SBI General",POL903059,2024-07-01,Active,Owner_585,"+91 9509136747",Kolkata,2007,22.94,2022-07-31,Buyer_585,"Oil Change",2022-10-10,10652,"Speed Garage"
C1586,Hyundai,XUV500,2011,CNG,Manual,Yellow,First,12.33,31.31,"TATA AIG",POL455649,2023-07-02,Active,Owner_586,"+91 9980349658",Lucknow,2012,28.96,2022-10-02,Buyer_586,"Oil Change",2021-12-21,13846,CarZ
C1587,Mahindra,Ecosport,2005,CNG,Manual,Green,Fourth,23.81,6.22,"SBI General",POL236052,2023-03-14,Expired,Owner_587,"+91 9935241028",Ahmedabad,2023,43.56,2023-04-18,Buyer_587,"Battery Replacement",2020-02-09,6159,"Speed Garage"
C1588,Renault,Ecosport,2005,Petrol,Automatic,Blue,Fourth,17.35,16.89,"HDFC Ergo",POL984336,2023-06-08,Active,Owner_588,"+91 9136583906",Hyderabad,2024,32.2,2022-11-28,Buyer_588,"Oil Change",2022-04-17,16866,CarZ
C1589,Kia,XUV500,2012,Diesel,Manual,Yellow,Third,19.73,33.28,"HDFC Ergo",POL556364,2024-04-01,Active,Owner_589,"+91 9662758544",Hyderabad,2006,49.89,2022-06-30,Buyer_589,"Engine Repair",2020-08-22,10682,Mechanix
C1590,Hyundai,Ecosport,2015,Petrol,Manual,Yellow,Second,12.51,13.44,"HDFC Ergo",POL109575,2024-06-14,Expired,Owner_590,"+91 9105191994",Pune,2010,34.78,2023-06-25,Buyer_590,"Brake Service",2022-07-01,18688,"Speed Garage"
C1591,Mahindra,XUV500,2013,Electric,Manual,Grey,Third,16.99,30.39,"ICICI Lombard",POL360133,2023-09-20,Active,Owner_591,"+91 9549018798",Lucknow,2024,6.45,2022-09-10,Buyer_591,"Oil Change",2020-07-12,10907,"Speed Garage"
C1592,Mahindra,City,2005,Petrol,Manual,Red,Third,11.36,32.32,"TATA AIG",POL252721,2023-10-27,Expired,Owner_592,"+91 9231332559",Delhi,2008,43.14,2023-06-22,Buyer_592,"Full Service",2022-05-26,10447,FastFix
C1593,Tata,XUV500,2005,Petrol,Manual,Red,Third,13.86,30.46,"Bajaj Allianz",POL107197,2023-03-09,Active,Owner_593,"+91 9650922074",Kolkata,2005,6.4,2023-05-24,Buyer_593,"Brake Service",2023-04-30,8274,"Speed Garage"
C1594,Mahindra,Duster,2007,CNG,Manual,White,First,19.75,23.69,"TATA AIG",POL459486,2023-01-27,Expired,Owner_594,"+91 9168677725",Lucknow,2020,22.88,2022-07-13,Buyer_594,"Oil Change",2021-08-17,15948,"Speed Garage"
C1595,Honda,Ecosport,2016,Electric,Manual,Grey,Second,12.38,18.21,"Bajaj Allianz",POL851106,2023-04-12,Active,Owner_595,"+91 9955878741",Pune,2014,34.01,2023-09-10,Buyer_595,"Full Service",2022-05-15,10075,Mechanix
C1596,Volkswagen,Polo,2006,CNG,Manual,White,Second,13.87,4.4,"HDFC Ergo",POL707803,2024-11-05,Active,Owner_596,"+91 9638655976",Jaipur,2024,5.71,2022-06-15,Buyer_596,"Engine Repair",2021-03-27,18072,FastFix
C1597,Honda,Nexon,2006,Diesel,Automatic,Black,Second,11.49,39.78,"HDFC Ergo",POL208403,2024-11-04,Active,Owner_597,"+91 9923324091",Pune,2010,37.7,2022-12-18,Buyer_597,"Engine Repair",2020-10-12,13896,AutoCare
C1598,Maruti,City,2017,Petrol,Automatic,Blue,Third,19.17,48.54,"HDFC Ergo",POL411418,2024-03-03,Expired,Owner_598,"+91 9120416234",Bangalore,2020,12.99,2023-03-29,Buyer_598,"Battery Replacement",2022-04-20,6666,FastFix
C1599,Renault,City,2014,CNG,Automatic,Blue,Fourth,13.25,32.01,"HDFC Ergo",POL791021,2023-12-08,Active,Owner_599,"+91 9564717327",Delhi,2007,45.29,2023-11-22,Buyer_599,"Tyre Change",2023-02-18,12048,AutoCare
C1600,Renault,Polo,2020,Electric,Manual,White,Third,21.08,31.75,"ICICI Lombard",POL472475,2024-02-29,Expired,Owner_600,"+91 9500764456",Delhi,2005,45.47,2022-08-31,Buyer_600,"Engine Repair",2023-08-14,12537,Mechanix
C1601,Honda,Swift,2010,Hybrid,Automatic,Blue,Fourth,21.97,37.34,"Reliance General",POL397677,2023-04-09,Active,Owner_601,"+91 9244669386",Delhi,2008,48.86,2022-09-27,Buyer_601,"Engine Repair",2021-11-07,2405,"Speed Garage"
C1602,Maruti,Nexon,2022,Hybrid,Manual,Black,Fourth,23.07,44.49,"SBI General",POL863977,2024-11-15,Expired,Owner_602,"+91 9957049151",Pune,2023,42.64,2023-01-18,Buyer_602,"Oil Change",2020-08-11,11008,AutoCare
C1603,Tata,Ecosport,2016,Hybrid,Automatic,Silver,First,14.07,39.31,"SBI General",POL646213,2024-11-26,Active,Owner_603,"+91 9990058248",Hyderabad,2016,35.19,2023-02-03,Buyer_603,"Battery Replacement",2021-09-12,4714,AutoCare
C1604,Ford,Duster,2015,Hybrid,Automatic,Yellow,First,24.37,29.95,"TATA AIG",POL385174,2024-12-16,Active,Owner_604,"+91 9963528439",Ahmedabad,2008,29.24,2023-12-27,Buyer_604,"Battery Replacement",2023-01-22,13569,AutoCare
C1605,Renault,Nexon,2016,CNG,Manual,Silver,Third,11.34,35.01,"TATA AIG",POL117741,2023-05-17,Active,Owner_605,"+91 9537785701",Ahmedabad,2013,15.72,2023-12-23,Buyer_605,"Oil Change",2022-11-16,15917,"Speed Garage"
C1606,Kia,Duster,2010,CNG,Automatic,Green,Third,24.75,12.49,"Reliance General",POL808233,2024-06-29,Expired,Owner_606,"+91 9576994079",Chennai,2012,25.29,2023-08-15,Buyer_606,"Tyre Change",2021-11-06,9324,Mechanix
C1607,Tata,Nexon,2017,Electric,Automatic,Blue,Third,15.86,13.02,"TATA AIG",POL814824,2024-08-18,Expired,Owner_607,"+91 9157866297",Hyderabad,2005,11.08,2023-08-10,Buyer_607,"Full Service",2022-02-15,17612,"Speed Garage"
C1608,Mahindra,Swift,2011,Petrol,Automatic,Green,Fourth,10.53,48.08,"ICICI Lombard",POL637354,2024-11-09,Active,Owner_608,"+91 9801280873",Mumbai,2016,27.71,2023-03-14,Buyer_608,"Full Service",2023-07-12,5219,Pitstop
C1609,Mahindra,Creta,2012,Petrol,Manual,Blue,Third,19.45,15.59,"HDFC Ergo",POL420187,2024-05-17,Active,Owner_609,"+91 9732189499",Chennai,2023,36.4,2022-05-22,Buyer_609,"Battery Replacement",2021-04-04,12939,AutoCare
C1610,Hyundai,Swift,2009,Hybrid,Automatic,Black,Second,20.46,12.96,"ICICI Lombard",POL788736,2024-01-11,Active,Owner_610,"+91 9970381809",Chennai,2007,5.99,2022-01-23,Buyer_610,"Oil Change",2020-06-26,2765,FastFix
C1611,Volkswagen,Ecosport,2016,CNG,Manual,Grey,Second,17.99,21.86,"SBI General",POL513735,2023-12-17,Active,Owner_611,"+91 9186322426",Delhi,2022,20.66,2023-07-31,Buyer_611,"Brake Service",2020-09-09,15324,FastFix
C1612,Honda,Seltos,2007,Electric,Manual,White,Third,14.89,41.76,"SBI General",POL466664,2023-04-25,Active,Owner_612,"+91 9738984219",Bangalore,2016,26.9,2022-07-03,Buyer_612,"Full Service",2021-11-06,15380,Pitstop
C1613,Volkswagen,Seltos,2024,CNG,Automatic,Yellow,Fourth,18.55,49.27,"Bajaj Allianz",POL313210,2023-12-24,Expired,Owner_613,"+91 9633502335",Pune,2006,43.25,2023-04-14,Buyer_613,"Brake Service",2022-09-23,14297,Mechanix
C1614,Volkswagen,Duster,2008,Diesel,Manual,Black,Second,18.76,34.99,"TATA AIG",POL845423,2024-02-21,Active,Owner_614,"+91 9253140209",Hyderabad,2014,11.77,2022-04-11,Buyer_614,"Tyre Change",2020-08-25,19917,CarZ
C1615,Tata,Nexon,2010,Electric,Automatic,Yellow,Fourth,18.85,47.43,"Reliance General",POL826322,2024-06-29,Expired,Owner_615,"+91 9137969508",Kolkata,2023,28.56,2023-05-18,Buyer_615,"Brake Service",2020-01-03,8107,AutoCare
C1616,Renault,Duster,2014,Hybrid,Automatic,White,Third,18.79,41.45,"TATA AIG",POL482191,2023-02-24,Expired,Owner_616,"+91 9791033943",Lucknow,2018,33.6,2023-06-06,Buyer_616,"Battery Replacement",2023-04-16,15883,Mechanix
C1617,Honda,Seltos,2017,Electric,Manual,Grey,First,16.18,8.19,"Reliance General",POL338141,2024-01-14,Expired,Owner_617,"+91 9610926606",Lucknow,2005,32.29,2023-10-16,Buyer_617,"Full Service",2022-09-18,12720,Mechanix
C1618,Toyota,XUV500,2013,CNG,Manual,Silver,Fourth,11.92,26.24,"Reliance General",POL338142,2024-04-03,Expired,Owner_618,"+91 9788598816",Mumbai,2016,19.97,2023-03-03,Buyer_618,"Full Service",2022-04-21,3657,FastFix
C1619,Hyundai,Seltos,2021,Electric,Automatic,White,First,22.25,8.79,"Bajaj Allianz",POL654165,2024-09-29,Active,Owner_619,"+91 9894412252",Delhi,2006,28.85,2023-03-18,Buyer_619,"Engine Repair",2021-07-05,16753,"Speed Garage"
C1620,Kia,Ecosport,2021,Petrol,Manual,Yellow,Third,14.33,31.86,"SBI General",POL964860,2024-07-11,Active,Owner_620,"+91 9246727217",Lucknow,2005,17.39,2023-01-27,Buyer_620,"Brake Service",2020-04-26,8233,Mechanix
C1621,Honda,Creta,2009,Hybrid,Manual,Silver,First,11.87,42.87,"Reliance General",POL163030,2023-12-06,Active,Owner_621,"+91 9629434203",Hyderabad,2021,35.24,2022-07-01,Buyer_621,"Full Service",2020-02-08,9881,CarZ
C1622,Tata,Creta,2011,Petrol,Automatic,Yellow,Fourth,21.99,23.18,"Reliance General",POL405803,2024-11-28,Active,Owner_622,"+91 9479459952",Lucknow,2006,4.31,2023-04-07,Buyer_622,"Engine Repair",2022-05-30,13314,AutoCare
C1623,Honda,Ecosport,2017,Hybrid,Automatic,Blue,Fourth,19.07,47.58,"TATA AIG",POL537487,2023-12-10,Expired,Owner_623,"+91 9601530177",Kolkata,2022,25.56,2023-08-13,Buyer_623,"Tyre Change",2020-10-15,3425,Pitstop
C1624,Ford,City,2006,Diesel,Automatic,Blue,Fourth,24.38,48.84,"HDFC Ergo",POL929081,2024-12-04,Expired,Owner_624,"+91 9888913193",Pune,2020,13.23,2023-04-09,Buyer_624,"Engine Repair",2022-01-25,13981,FastFix
C1625,Hyundai,Polo,2006,CNG,Automatic,Grey,First,22.6,32.99,"TATA AIG",POL978120,2023-03-19,Active,Owner_625,"+91 9694520960",Jaipur,2019,35.99,2023-08-29,Buyer_625,"Battery Replacement",2023-06-29,3194,CarZ
C1626,Kia,Swift,2008,Hybrid,Manual,White,Fourth,10.05,31.94,"HDFC Ergo",POL162004,2023-02-16,Expired,Owner_626,"+91 9451739175",Lucknow,2010,37.22,2022-07-30,Buyer_626,"Full Service",2022-01-31,19814,FastFix
C1627,Renault,XUV500,2008,Electric,Automatic,Green,First,12.18,36.82,"Reliance General",POL680442,2024-12-07,Active,Owner_627,"+91 9724095519",Jaipur,2015,18.18,2023-02-07,Buyer_627,"Full Service",2021-04-18,6261,FastFix
C1628,Hyundai,XUV500,2015,Electric,Manual,Black,Fourth,17.5,32.6,"Bajaj Allianz",POL998102,2024-02-08,Active,Owner_628,"+91 9427864436",Kolkata,2017,30.46,2023-08-17,Buyer_628,"Brake Service",2021-07-16,18105,FastFix
C1629,Maruti,Ecosport,2009,Petrol,Manual,Yellow,Third,15.63,21.09,"Reliance General",POL496082,2024-07-05,Active,Owner_629,"+91 9127763706",Mumbai,2006,7.89,2022-09-18,Buyer_629,"Brake Service",2022-08-05,14202,Mechanix
C1630,Honda,Creta,2024,Hybrid,Manual,Black,Fourth,15.12,18.15,"Reliance General",POL283479,2024-11-08,Expired,Owner_630,"+91 9798527133",Ahmedabad,2012,13.77,2023-08-05,Buyer_630,"Engine Repair",2021-01-14,15099,CarZ
C1631,Hyundai,XUV500,2007,CNG,Manual,Blue,Second,17.8,9.81,"HDFC Ergo",POL797909,2024-08-27,Expired,Owner_631,"+91 9987101631",Pune,2018,27.97,2022-03-13,Buyer_631,"Battery Replacement",2021-12-08,17012,"Speed Garage"
C1632,Hyundai,Swift,2015,Electric,Manual,Green,First,23.47,23.8,"Bajaj Allianz",POL307171,2023-09-23,Expired,Owner_632,"+91 9471338226",Chennai,2009,47.42,2022-01-29,Buyer_632,"Battery Replacement",2020-04-23,7565,CarZ
C1633,Tata,XUV500,2023,CNG,Automatic,Black,Second,19.12,10.78,"Reliance General",POL233956,2023-07-30,Active,Owner_633,"+91 9630526959",Hyderabad,2022,24.76,2023-07-05,Buyer_633,"Oil Change",2021-06-06,5999,AutoCare
C1634,Ford,Creta,2006,Hybrid,Manual,Green,Third,16.75,32.02,"HDFC Ergo",POL750688,2024-08-18,Expired,Owner_634,"+91 9747887013",Pune,2022,3.54,2022-07-18,Buyer_634,"Battery Replacement",2023-07-09,11239,"Speed Garage"
C1635,Mahindra,Innova,2008,Electric,Automatic,Red,Second,17.79,18.24,"Reliance General",POL933774,2023-10-20,Active,Owner_635,"+91 9752684750",Mumbai,2011,13.55,2023-02-03,Buyer_635,"Full Service",2022-08-02,10049,AutoCare
C1636,Ford,Swift,2012,Petrol,Manual,Black,Second,24.82,41.39,"Bajaj Allianz",POL509506,2024-11-08,Active,Owner_636,"+91 9828291492",Hyderabad,2009,16.02,2022-04-24,Buyer_636,"Oil Change",2020-05-31,13269,AutoCare
C1637,Honda,Innova,2005,Hybrid,Manual,Yellow,Second,12.68,4.46,"HDFC Ergo",POL515080,2023-06-13,Active,Owner_637,"+91 9130446628",Pune,2005,19.24,2023-02-09,Buyer_637,"Engine Repair",2020-08-10,18570,CarZ
C1638,Maruti,Swift,2019,Diesel,Manual,Silver,First,20.83,32.75,"SBI General",POL916967,2023-07-07,Expired,Owner_638,"+91 9120262422",Lucknow,2022,36.36,2023-10-17,Buyer_638,"Brake Service",2020-02-02,5367,AutoCare
C1639,Mahindra,Swift,2018,Petrol,Manual,Red,Fourth,19.54,9.4,"HDFC Ergo",POL554805,2023-05-15,Expired,Owner_639,"+91 9380648663",Kolkata,2016,13.91,2022-04-29,Buyer_639,"Tyre Change",2020-05-02,2996,Pitstop
C1640,Maruti,Innova,2022,CNG,Automatic,Black,First,21.75,27.44,"Reliance General",POL801911,2024-06-22,Active,Owner_640,"+91 9388020136",Jaipur,2019,49.52,2023-06-08,Buyer_640,"Oil Change",2022-11-09,16004,AutoCare
C1641,Toyota,XUV500,2020,Petrol,Automatic,Red,Third,14.85,45.67,"HDFC Ergo",POL288934,2024-01-05,Expired,Owner_641,"+91 9512262106",Kolkata,2023,14.31,2023-06-29,Buyer_641,"Oil Change",2023-01-01,3013,Pitstop
C1642,Tata,Swift,2010,Hybrid,Automatic,Grey,Third,15.06,21.07,"ICICI Lombard",POL956426,2024-06-19,Active,Owner_642,"+91 9256061455",Chennai,2024,22.58,2022-07-22,Buyer_642,"Battery Replacement",2021-10-07,7245,Pitstop
C1643,Honda,Seltos,2012,Diesel,Manual,Green,Second,12.63,31.5,"TATA AIG",POL747467,2023-02-04,Active,Owner_643,"+91 9230256919",Hyderabad,2005,30.43,2022-07-08,Buyer_643,"Battery Replacement",2023-03-26,6314,Pitstop
C1644,Tata,City,2006,CNG,Automatic,Black,First,15.73,24.07,"TATA AIG",POL323273,2024-02-23,Expired,Owner_644,"+91 9947681879",Mumbai,2015,25.48,2022-08-07,Buyer_644,"Engine Repair",2022-09-30,7732,FastFix
C1645,Renault,Seltos,2024,CNG,Manual,Blue,First,21.35,46.69,"Bajaj Allianz",POL243959,2024-04-14,Active,Owner_645,"+91 9749646858",Hyderabad,2022,7.51,2023-09-25,Buyer_645,"Engine Repair",2023-12-27,12959,CarZ
C1646,Volkswagen,City,2011,Petrol,Automatic,Black,Second,20.58,27.87,"ICICI Lombard",POL117908,2023-04-14,Expired,Owner_646,"+91 9876551742",Mumbai,2011,26.64,2022-01-25,Buyer_646,"Oil Change",2023-10-03,19652,Mechanix
C1647,Tata,XUV500,2013,Electric,Manual,Grey,Fourth,10.47,16.92,"Reliance General",POL620530,2024-03-23,Expired,Owner_647,"+91 9231467454",Delhi,2014,42.16,2023-04-18,Buyer_647,"Oil Change",2022-11-03,14934,"Speed Garage"
C1648,Mahindra,XUV500,2020,CNG,Automatic,Black,Second,22.27,48.34,"HDFC Ergo",POL542572,2024-11-30,Expired,Owner_648,"+91 9802070516",Pune,2022,10.87,2022-01-08,Buyer_648,"Brake Service",2020-06-24,6167,AutoCare
C1649,Hyundai,Innova,2019,Electric,Automatic,Blue,Third,16.48,22.37,"ICICI Lombard",POL349578,2023-06-04,Expired,Owner_649,"+91 9310006822",Delhi,2015,16.4,2023-11-13,Buyer_649,"Engine Repair",2023-02-12,5848,"Speed Garage"
C1650,Maruti,Ecosport,2010,Hybrid,Automatic,Green,Second,18.43,14.86,"HDFC Ergo",POL505792,2023-05-28,Expired,Owner_650,"+91 9159720526",Delhi,2021,41.32,2022-08-03,Buyer_650,"Battery Replacement",2023-12-09,14868,CarZ
C1651,Maruti,Creta,2024,Petrol,Manual,Silver,Fourth,19.07,43.35,"TATA AIG",POL772786,2024-11-22,Active,Owner_651,"+91 9641295431",Bangalore,2013,41.14,2023-03-14,Buyer_651,"Battery Replacement",2020-09-25,4149,Mechanix
C1652,Tata,Innova,2008,Diesel,Automatic,Blue,Third,19.62,16.66,"Reliance General",POL647166,2023-04-22,Active,Owner_652,"+91 9962093816",Lucknow,2019,21.39,2023-01-16,Buyer_652,"Oil Change",2023-03-19,13529,CarZ
C1653,Maruti,Polo,2011,Electric,Automatic,White,Second,11.89,47.27,"SBI General",POL152273,2023-11-19,Active,Owner_653,"+91 9822762242",Mumbai,2024,23.78,2022-03-25,Buyer_653,"Engine Repair",2022-05-09,4917,AutoCare
C1654,Mahindra,City,2013,CNG,Manual,Green,Third,18.45,7.98,"ICICI Lombard",POL664454,2024-12-06,Expired,Owner_654,"+91 9195042066",Hyderabad,2009,39.72,2023-08-20,Buyer_654,"Tyre Change",2021-05-01,16588,CarZ
C1655,Volkswagen,City,2016,Diesel,Manual,Silver,Fourth,22.4,26.66,"SBI General",POL460214,2024-05-22,Active,Owner_655,"+91 9238646245",Jaipur,2014,15.97,2023-08-29,Buyer_655,"Engine Repair",2021-06-13,19014,CarZ
C1656,Mahindra,Seltos,2020,Electric,Manual,Grey,Third,16.42,42.24,"Bajaj Allianz",POL531857,2023-11-08,Active,Owner_656,"+91 9238814838",Mumbai,2016,26.26,2022-10-03,Buyer_656,"Engine Repair",2023-12-07,17057,Mechanix
C1657,Hyundai,City,2024,Petrol,Automatic,Grey,Third,16.76,43.74,"Reliance General",POL346607,2023-07-06,Active,Owner_657,"+91 9611668084",Bangalore,2015,32.76,2023-12-19,Buyer_657,"Oil Change",2020-05-20,15510,"Speed Garage"
C1658,Kia,Duster,2014,Hybrid,Automatic,White,Fourth,18.12,7.35,"HDFC Ergo",POL924833,2024-01-12,Expired,Owner_658,"+91 9341389929",Lucknow,2023,18.13,2022-11-27,Buyer_658,"Oil Change",2023-02-22,4403,CarZ
C1659,Toyota,City,2019,Hybrid,Manual,Green,First,12.91,15.72,"ICICI Lombard",POL589989,2024-11-28,Active,Owner_659,"+91 9206369110",Pune,2005,15.66,2022-06-23,Buyer_659,"Engine Repair",2021-12-22,19633,Pitstop
C1660,Kia,Duster,2010,Petrol,Manual,Black,Second,21.67,8.57,"TATA AIG",POL945061,2024-05-21,Active,Owner_660,"+91 9305184351",Ahmedabad,2005,25.68,2023-09-16,Buyer_660,"Brake Service",2020-08-08,12055,Mechanix
C1661,Renault,Nexon,2018,Diesel,Manual,Red,Second,20.17,49,"HDFC Ergo",POL245317,2024-05-08,Active,Owner_661,"+91 9106560765",Hyderabad,2020,2.12,2022-06-23,Buyer_661,"Tyre Change",2020-09-29,3568,Pitstop
C1662,Kia,Innova,2012,Electric,Manual,Yellow,Third,19.04,16.17,"Bajaj Allianz",POL118897,2024-01-21,Active,Owner_662,"+91 9878836967",Lucknow,2005,19.36,2022-07-25,Buyer_662,"Full Service",2020-04-28,18343,CarZ
C1663,Renault,XUV500,2020,Diesel,Automatic,Grey,First,17.41,11.11,"TATA AIG",POL824186,2024-07-04,Active,Owner_663,"+91 9936764582",Jaipur,2017,27.67,2022-02-18,Buyer_663,"Oil Change",2023-10-12,14510,AutoCare
C1664,Renault,Nexon,2017,Diesel,Automatic,White,Second,11.62,4.12,"HDFC Ergo",POL330045,2024-05-07,Expired,Owner_664,"+91 9206817471",Lucknow,2016,17.41,2023-06-12,Buyer_664,"Brake Service",2023-04-04,10006,CarZ
C1665,Honda,XUV500,2024,Diesel,Manual,Blue,First,15.63,21.35,"SBI General",POL980906,2023-04-13,Expired,Owner_665,"+91 9267474593",Mumbai,2022,18.52,2022-08-06,Buyer_665,"Oil Change",2022-09-11,12986,Pitstop
C1666,Maruti,XUV500,2006,Electric,Automatic,Silver,First,14.65,47.86,"SBI General",POL374446,2023-08-06,Expired,Owner_666,"+91 9729446794",Bangalore,2022,11.32,2024-01-01,Buyer_666,"Oil Change",2021-05-29,2384,Mechanix
C1667,Toyota,Seltos,2015,CNG,Automatic,Grey,First,20.39,25.18,"SBI General",POL688475,2023-04-25,Active,Owner_667,"+91 9649970071",Mumbai,2006,37.18,2022-06-17,Buyer_667,"Oil Change",2023-06-30,10822,FastFix
C1668,Toyota,Swift,2015,Diesel,Manual,Grey,Third,23.35,10.92,"Reliance General",POL943572,2023-09-21,Active,Owner_668,"+91 9303821648",Lucknow,2019,35.03,2022-03-14,Buyer_668,"Oil Change",2022-06-28,10904,Mechanix
C1669,Toyota,Ecosport,2013,CNG,Automatic,Blue,Second,16.45,7.05,"HDFC Ergo",POL433312,2024-11-06,Expired,Owner_669,"+91 9846635483",Delhi,2005,6.94,2023-01-09,Buyer_669,"Brake Service",2022-02-20,3516,Mechanix
C1670,Honda,Duster,2013,Electric,Automatic,Yellow,Third,24.76,40.3,"HDFC Ergo",POL202870,2024-12-01,Expired,Owner_670,"+91 9360492273",Jaipur,2013,17.45,2023-07-16,Buyer_670,"Oil Change",2021-02-14,12421,CarZ
C1671,Mahindra,Ecosport,2007,Diesel,Automatic,Black,Second,19.38,46.89,"TATA AIG",POL670804,2023-03-22,Expired,Owner_671,"+91 9647876637",Jaipur,2012,27.38,2023-12-06,Buyer_671,"Battery Replacement",2021-08-22,8351,AutoCare
C1672,Maruti,Creta,2013,CNG,Manual,Red,First,20.99,30.22,"HDFC Ergo",POL977649,2024-04-05,Active,Owner_672,"+91 9432633011",Hyderabad,2014,21.87,2023-09-02,Buyer_672,"Battery Replacement",2023-08-19,17044,Mechanix
C1673,Toyota,Creta,2011,Petrol,Automatic,Grey,Third,22.41,34.17,"Reliance General",POL454011,2023-12-27,Active,Owner_673,"+91 9487310018",Hyderabad,2021,24.26,2023-01-29,Buyer_673,"Tyre Change",2020-11-18,10479,CarZ
C1674,Hyundai,XUV500,2013,Hybrid,Automatic,Black,Fourth,13.68,38.4,"HDFC Ergo",POL583711,2023-04-28,Expired,Owner_674,"+91 9788526478",Hyderabad,2013,9.49,2023-01-28,Buyer_674,"Tyre Change",2022-10-03,7975,"Speed Garage"
C1675,Kia,Innova,2024,Petrol,Manual,White,Fourth,17.94,41.96,"SBI General",POL836286,2023-07-31,Active,Owner_675,"+91 9556874545",Mumbai,2013,26.88,2023-04-05,Buyer_675,"Tyre Change",2023-01-07,12940,Mechanix
C1676,Renault,Swift,2024,Diesel,Automatic,Yellow,Third,22.63,32.59,"HDFC Ergo",POL251321,2023-10-03,Expired,Owner_676,"+91 9506549279",Mumbai,2009,4.33,2022-11-13,Buyer_676,"Engine Repair",2020-03-10,10558,Pitstop
C1677,Mahindra,City,2012,Hybrid,Automatic,Yellow,Third,21.51,44.94,"HDFC Ergo",POL317713,2024-06-01,Active,Owner_677,"+91 9388629396",Jaipur,2024,37.4,2023-02-02,Buyer_677,"Full Service",2022-09-02,3627,FastFix
C1678,Renault,XUV500,2022,Petrol,Automatic,Yellow,Fourth,12.49,27.48,"Reliance General",POL540513,2024-08-01,Expired,Owner_678,"+91 9640759470",Mumbai,2019,48.2,2023-05-01,Buyer_678,"Battery Replacement",2023-01-26,5893,CarZ
C1679,Renault,Duster,2014,Diesel,Automatic,Black,Third,21.42,5.78,"TATA AIG",POL300160,2024-05-27,Active,Owner_679,"+91 9199494953",Pune,2018,24.35,2023-02-20,Buyer_679,"Battery Replacement",2022-04-28,15390,Mechanix
C1680,Renault,Nexon,2010,Hybrid,Manual,Yellow,First,22,25.31,"ICICI Lombard",POL351726,2024-05-24,Active,Owner_680,"+91 9331845635",Hyderabad,2012,26.06,2022-11-16,Buyer_680,"Tyre Change",2020-10-20,8680,Pitstop
C1681,Maruti,City,2019,Petrol,Automatic,Red,Second,13.44,36.64,"SBI General",POL197422,2023-11-30,Active,Owner_681,"+91 9767488782",Kolkata,2010,23.79,2023-11-11,Buyer_681,"Engine Repair",2023-11-20,16520,CarZ
C1682,Hyundai,Polo,2012,Petrol,Manual,Green,First,12.1,17.5,"TATA AIG",POL770247,2023-05-01,Expired,Owner_682,"+91 9868049031",Jaipur,2019,18.02,2023-06-06,Buyer_682,"Full Service",2022-12-16,9772,Mechanix
C1683,Tata,Innova,2021,Electric,Automatic,Grey,Second,11.93,13.02,"Reliance General",POL889845,2023-06-11,Expired,Owner_683,"+91 9644631498",Pune,2009,17.09,2022-11-11,Buyer_683,"Oil Change",2023-08-01,2093,Mechanix
C1684,Renault,Polo,2007,Diesel,Automatic,Blue,Second,20.42,9.1,"Bajaj Allianz",POL473999,2023-10-22,Active,Owner_684,"+91 9456251453",Delhi,2014,24.68,2023-10-21,Buyer_684,"Oil Change",2021-03-29,15855,CarZ
C1685,Hyundai,Ecosport,2017,Electric,Automatic,Red,Third,17.76,4.54,"ICICI Lombard",POL681234,2023-08-21,Active,Owner_685,"+91 9425618766",Kolkata,2016,17.57,2022-02-12,Buyer_685,"Oil Change",2020-03-11,5070,CarZ
C1686,Renault,Creta,2012,CNG,Manual,Green,Fourth,23.97,8.48,"HDFC Ergo",POL930663,2023-08-13,Active,Owner_686,"+91 9928418118",Chennai,2005,45.52,2023-07-23,Buyer_686,"Oil Change",2023-09-04,3399,Mechanix
